,non_circ,circ
33997,102.0,
33998,89.0,
33999,107.0,
34000,99.0,
34001,95.0,
34002,105.0,
34003,105.0,
34004,94.0,
34005,107.0,
34006,107.0,
34007,107.0,
34008,104.0,
34009,104.0,
34010,107.0,
34011,106.0,
34012,107.0,
34013,106.0,
34014,107.0,
34015,117.0,
34016,103.0,
34017,107.0,
34018,105.0,
34019,100.0,
34020,100.0,
34021,106.0,
34022,101.0,
34023,107.0,
34024,104.0,
34025,107.0,
34026,107.0,
34027,105.0,
34028,107.0,
34029,104.0,
34030,113.0,
34031,103.0,
34032,107.0,
34033,103.0,
34034,107.0,
34035,103.0,
34036,107.0,
34037,102.0,
34038,108.0,
34039,101.0,
34040,103.0,
34041,100.0,
34042,101.0,
34043,102.0,
34044,104.0,
34045,107.0,
34046,100.0,
34047,100.0,
34048,107.0,
34049,107.0,
34050,107.0,
34051,101.0,
34052,107.0,
34053,107.0,
34054,107.0,
34055,107.0,
34056,107.0,
34057,107.0,
34058,104.0,
34059,104.0,
34060,108.0,
34061,103.0,
34062,107.0,
34063,73.0,
34064,107.0,
34065,105.0,
34066,102.0,
34067,83.0,
34068,107.0,
34069,106.0,
34070,107.0,
34071,100.0,
34072,107.0,
34073,100.0,
34074,108.0,
34075,107.0,
34076,161.0,
34077,104.0,
34078,104.0,
34079,98.0,
34080,108.0,
34081,98.0,
34082,103.0,
34083,107.0,
34084,114.0,
34085,101.0,
34086,102.0,
34087,110.0,
34088,98.0,
34089,103.0,
34090,107.0,
34091,104.0,
34092,108.0,
34093,107.0,
34094,107.0,
34095,104.0,
34096,107.0,
34097,102.0,
34098,100.0,
34099,107.0,
34100,104.0,
34101,108.0,
34102,107.0,
34103,107.0,
34104,107.0,
34105,107.0,
34106,106.0,
34107,94.0,
34108,108.0,
34109,108.0,
34110,106.0,
34111,100.0,
34112,107.0,
34113,107.0,
34114,107.0,
34115,107.0,
34116,97.0,
34117,255.0,
34118,103.0,
34119,105.0,
34120,103.0,
34121,100.0,
34122,100.0,
34123,113.0,
34124,110.0,
34125,108.0,
34126,104.0,
34127,103.0,
34128,107.0,
34129,104.0,
34130,108.0,
34131,107.0,
34132,103.0,
34133,107.0,
34134,81.0,
34135,104.0,
34136,107.0,
34137,107.0,
34138,102.0,
34139,101.0,
34140,104.0,
34141,103.0,
34142,104.0,
34143,102.0,
34144,107.0,
34145,107.0,
34146,110.0,
34147,104.0,
34148,108.0,
34149,107.0,
34150,103.0,
34151,105.0,
34152,106.0,
34153,106.0,
34154,106.0,
34155,107.0,
34156,112.0,
34157,105.0,
34158,110.0,
34159,108.0,
34160,105.0,
34161,103.0,
34162,104.0,
34163,107.0,
34164,107.0,
34165,117.0,
34166,107.0,
34167,104.0,
34168,107.0,
34169,107.0,
34170,106.0,
34171,104.0,
34172,104.0,
34173,117.0,
34174,101.0,
34175,107.0,
34176,98.0,
34177,107.0,
34178,113.0,
34179,105.0,
34180,107.0,
34181,107.0,
34182,103.0,
34183,107.0,
34184,104.0,
34185,104.0,
34186,101.0,
34187,98.0,
34188,103.0,
34189,104.0,
34190,107.0,
34191,107.0,
34192,108.0,
34193,107.0,
34194,106.0,
34195,104.0,
34196,107.0,
34197,107.0,
34198,108.0,
34199,107.0,
34200,92.0,
34201,107.0,
34202,107.0,
34203,104.0,
34204,107.0,
34205,101.0,
34206,104.0,
34207,107.0,
34208,107.0,
34209,107.0,
34210,109.0,
34211,107.0,
34212,103.0,
34213,101.0,
34214,101.0,
34215,103.0,
34216,102.0,
34217,107.0,
34218,102.0,
34219,103.0,
34220,107.0,
34221,99.0,
34222,107.0,
34223,95.0,
34224,107.0,
34225,107.0,
34226,102.0,
34227,107.0,
34228,84.0,
34229,107.0,
34230,105.0,
34231,96.0,
34232,107.0,
34233,103.0,
34234,103.0,
34235,104.0,
34236,107.0,
34237,94.0,
34238,115.0,
34239,107.0,
34240,108.0,
34241,105.0,
34242,92.0,
34243,107.0,
34244,106.0,
34245,103.0,
34246,107.0,
34247,107.0,
34248,94.0,
34249,108.0,
34250,104.0,
34251,103.0,
34252,102.0,
34253,107.0,
34254,103.0,
34255,105.0,
34256,108.0,
34257,107.0,
34258,106.0,
34259,102.0,
34260,105.0,
34261,106.0,
34262,108.0,
34263,107.0,
34264,107.0,
34265,108.0,
34266,103.0,
34267,106.0,
34268,104.0,
34269,105.0,
34270,95.0,
34271,107.0,
34272,98.0,
34273,106.0,
34274,107.0,
34275,101.0,
34276,107.0,
34277,102.0,
34278,104.0,
34279,107.0,
34280,110.0,
34281,107.0,
34282,100.0,
34283,108.0,
34284,104.0,
34285,105.0,
34286,100.0,
34287,104.0,
34288,107.0,
34289,90.0,
34290,108.0,
34291,107.0,
34292,107.0,
34293,107.0,
34294,106.0,
34295,95.0,
34296,100.0,
34297,107.0,
34298,107.0,
34299,102.0,
34300,103.0,
34301,103.0,
34302,106.0,
34303,107.0,
34304,103.0,
34305,103.0,
34306,107.0,
34307,107.0,
34308,105.0,
34309,99.0,
34310,102.0,
34311,103.0,
34312,104.0,
34313,104.0,
34314,107.0,
34315,102.0,
34316,96.0,
34317,103.0,
34318,105.0,
34319,107.0,
34320,110.0,
34321,107.0,
34322,108.0,
34323,106.0,
34324,107.0,
34325,100.0,
34326,101.0,
34327,107.0,
34328,106.0,
34329,73.0,
34330,105.0,
34331,107.0,
34332,107.0,
34333,108.0,
34334,103.0,
34335,107.0,
34336,107.0,
34337,99.0,
34338,107.0,
34339,109.0,
34340,101.0,
34341,101.0,
34342,102.0,
34343,109.0,
34344,106.0,
34345,106.0,
34346,104.0,
34347,106.0,
34348,94.0,
34349,107.0,
34350,107.0,
34351,111.0,
34352,100.0,
34353,103.0,
34354,107.0,
34355,104.0,
34356,107.0,
34357,104.0,
34358,103.0,
34359,107.0,
34360,101.0,
34361,102.0,
34362,104.0,
34363,103.0,
34364,107.0,
34365,105.0,
34366,103.0,
34367,107.0,
34368,104.0,
34369,107.0,
34370,103.0,
34371,103.0,
34372,108.0,
34373,107.0,
34374,113.0,
34375,107.0,
34376,107.0,
34377,105.0,
34378,106.0,
34379,107.0,
34380,108.0,
34381,104.0,
34382,103.0,
34383,107.0,
34384,107.0,
34385,107.0,
34386,102.0,
34387,61.0,
34388,103.0,
34389,104.0,
34390,103.0,
34391,103.0,
34392,107.0,
34393,107.0,
34394,109.0,
34395,107.0,
34396,101.0,
34397,104.0,
34398,104.0,
34399,103.0,
34400,105.0,
34401,104.0,
34402,107.0,
34403,103.0,
34404,102.0,
34405,130.0,
34406,68.0,
34407,104.0,
34408,104.0,
34409,107.0,
34410,106.0,
34411,107.0,
34412,102.0,
34413,102.0,
34414,103.0,
34415,99.0,
34416,104.0,
34417,103.0,
34418,105.0,
34419,102.0,
34420,107.0,
34421,103.0,
34422,107.0,
34423,103.0,
34424,95.0,
34425,105.0,
34426,105.0,
34427,107.0,
34428,107.0,
34429,104.0,
34430,104.0,
34431,107.0,
34432,107.0,
34433,107.0,
34434,107.0,
34435,102.0,
34436,107.0,
34437,107.0,
34438,107.0,
34439,107.0,
34440,103.0,
34441,103.0,
34442,103.0,
34443,96.0,
34444,107.0,
34445,102.0,
34446,108.0,
34447,107.0,
34448,104.0,
34449,108.0,
34450,108.0,
34451,107.0,
34452,111.0,
34453,107.0,
34454,94.0,
34455,104.0,
34456,107.0,
34457,107.0,
34458,104.0,
34459,102.0,
34460,104.0,
34461,106.0,
34462,108.0,
34463,107.0,
34464,104.0,
34465,99.0,
34466,105.0,
34467,104.0,
34468,112.0,
34469,107.0,
34470,104.0,
34471,105.0,
34472,105.0,
34473,107.0,
34474,107.0,
34475,107.0,
34476,108.0,
34477,107.0,
34478,107.0,
34479,100.0,
34480,108.0,
34481,107.0,
34482,107.0,
34483,103.0,
34484,102.0,
34485,107.0,
34486,107.0,
34487,107.0,
34488,103.0,
34489,106.0,
34490,107.0,
34491,101.0,
34492,107.0,
34493,105.0,
34494,107.0,
34495,104.0,
34496,103.0,
34497,102.0,
34498,104.0,
34499,109.0,
34500,105.0,
34501,62.0,
34502,106.0,
34503,102.0,
34504,103.0,
34505,101.0,
34506,98.0,
34507,107.0,
34508,109.0,
34509,100.0,
34510,103.0,
34511,107.0,
34512,107.0,
34513,103.0,
34514,108.0,
34515,107.0,
34516,113.0,
34517,107.0,
34518,103.0,
34519,107.0,
34520,103.0,
34521,105.0,
34522,110.0,
34523,100.0,
34524,106.0,
34525,102.0,
34526,103.0,
34527,110.0,
34528,105.0,
34529,108.0,
34530,101.0,
34531,107.0,
34532,99.0,
34533,104.0,
34534,107.0,
34535,105.0,
34536,107.0,
34537,103.0,
34538,108.0,
34539,106.0,
34540,106.0,
34541,105.0,
34542,103.0,
34543,107.0,
34544,108.0,
34545,102.0,
34546,107.0,
34547,113.0,
34548,107.0,
34549,105.0,
34550,104.0,
34551,107.0,
34552,92.0,
34553,101.0,
34554,107.0,
34555,107.0,
34556,107.0,
34557,107.0,
34558,91.0,
34559,107.0,
34560,107.0,
34561,105.0,
34562,107.0,
34563,107.0,
34564,124.0,
34565,110.0,
34566,105.0,
34567,106.0,
34568,107.0,
34569,107.0,
34570,105.0,
34571,109.0,
34572,104.0,
34573,103.0,
34574,107.0,
34575,102.0,
34576,108.0,
34577,104.0,
34578,107.0,
34579,104.0,
34580,101.0,
34581,108.0,
34582,107.0,
34583,108.0,
34584,102.0,
34585,104.0,
34586,105.0,
34587,107.0,
34588,100.0,
34589,108.0,
34590,107.0,
34591,107.0,
34592,108.0,
34593,112.0,
34594,102.0,
34595,107.0,
34596,93.0,
34597,105.0,
34598,107.0,
34599,109.0,
34600,108.0,
34601,107.0,
34602,106.0,
34603,107.0,
34604,104.0,
34605,104.0,
34606,105.0,
34607,100.0,
34608,103.0,
34609,103.0,
34610,99.0,
34611,105.0,
34612,107.0,
34613,103.0,
34614,115.0,
34615,106.0,
34616,110.0,
34617,102.0,
34618,102.0,
34619,107.0,
34620,107.0,
34621,105.0,
34622,107.0,
34623,107.0,
34624,106.0,
34625,107.0,
34626,101.0,
34627,107.0,
34628,107.0,
34629,105.0,
34630,107.0,
34631,103.0,
34632,103.0,
34633,101.0,
34634,107.0,
34635,92.0,
34636,107.0,
34637,103.0,
34638,103.0,
34639,108.0,
34640,98.0,
34641,114.0,
34642,103.0,
34643,102.0,
34644,103.0,
34645,110.0,
34646,100.0,
34647,105.0,
34648,104.0,
34649,107.0,
34650,103.0,
34651,105.0,
34652,107.0,
34653,108.0,
34654,107.0,
34655,108.0,
34656,103.0,
34657,107.0,
34658,107.0,
34659,107.0,
34660,84.0,
34661,108.0,
34662,104.0,
34663,107.0,
34664,103.0,
34665,107.0,
34666,102.0,
34667,107.0,
34668,107.0,
34669,104.0,
34670,107.0,
34671,111.0,
34672,108.0,
34673,103.0,
34674,106.0,
34675,98.0,
34676,107.0,
34677,105.0,
34678,107.0,
34679,107.0,
34680,103.0,
34681,101.0,
34682,101.0,
34683,94.0,
34684,92.0,
34685,99.0,
34686,104.0,
34687,106.0,
34688,105.0,
34689,107.0,
34690,106.0,
34691,107.0,
34692,103.0,
34693,107.0,
34694,104.0,
34695,104.0,
34696,107.0,
34697,106.0,
34698,106.0,
34699,107.0,
34700,97.0,
34701,104.0,
34702,107.0,
34703,99.0,
34704,101.0,
34705,103.0,
34706,96.0,
34707,104.0,
34708,108.0,
34709,108.0,
34710,111.0,
34711,107.0,
34712,106.0,
34713,102.0,
34714,113.0,
34715,103.0,
34716,100.0,
34717,88.0,
34718,107.0,
34719,102.0,
34720,113.0,
34721,107.0,
34722,106.0,
34723,107.0,
34724,109.0,
34725,153.0,
34726,103.0,
34727,93.0,
34728,103.0,
34729,104.0,
34730,107.0,
34731,107.0,
34732,102.0,
34733,109.0,
34734,119.0,
34735,107.0,
34736,80.0,
34737,99.0,
34738,105.0,
34739,107.0,
34740,106.0,
34741,100.0,
34742,105.0,
34743,107.0,
34744,108.0,
34745,107.0,
34746,96.0,
34747,112.0,
34748,107.0,
34749,107.0,
34750,103.0,
34751,103.0,
34752,107.0,
34753,103.0,
34754,101.0,
34755,105.0,
34756,59.0,
34757,107.0,
34758,107.0,
34759,99.0,
34760,106.0,
34761,102.0,
34762,102.0,
34763,104.0,
34764,100.0,
34765,105.0,
34766,97.0,
34767,107.0,
34768,107.0,
34769,100.0,
34770,106.0,
34771,96.0,
34772,125.0,
34773,108.0,
34774,69.0,
34775,121.0,
34776,104.0,
34777,106.0,
34778,103.0,
34779,109.0,
34780,74.0,
34781,107.0,
34782,111.0,
34783,107.0,
34784,101.0,
34785,107.0,
34786,103.0,
34787,98.0,
34788,107.0,
34789,88.0,
34790,107.0,
34791,102.0,
34792,107.0,
34793,103.0,
34794,107.0,
34795,106.0,
34796,107.0,
34797,106.0,
34798,107.0,
34799,107.0,
34800,110.0,
34801,99.0,
34802,104.0,
34803,121.0,
34804,102.0,
34805,107.0,
34806,107.0,
34807,102.0,
34808,109.0,
34809,109.0,
34810,101.0,
34811,107.0,
34812,105.0,
34813,107.0,
34814,104.0,
34815,106.0,
34816,104.0,
34817,107.0,
34818,103.0,
34819,105.0,
34820,102.0,
34821,107.0,
34822,100.0,
34823,111.0,
34824,108.0,
34825,107.0,
34826,103.0,
34827,115.0,
34828,104.0,
34829,104.0,
34830,104.0,
34831,94.0,
34832,106.0,
34833,107.0,
34834,104.0,
34835,116.0,
34836,107.0,
34837,107.0,
34838,106.0,
34839,107.0,
34840,104.0,
34841,107.0,
34842,100.0,
34843,110.0,
34844,107.0,
34845,107.0,
34846,104.0,
34847,107.0,
34848,99.0,
34849,106.0,
34850,107.0,
34851,109.0,
34852,102.0,
34853,107.0,
34854,107.0,
34855,102.0,
34856,107.0,
34857,99.0,
34858,107.0,
34859,105.0,
34860,108.0,
34861,103.0,
34862,103.0,
34863,107.0,
34864,96.0,
34865,107.0,
34866,104.0,
34867,103.0,
34868,104.0,
34869,107.0,
34870,105.0,
34871,104.0,
34872,107.0,
34873,100.0,
34874,107.0,
34875,107.0,
34876,104.0,
34877,104.0,
34878,107.0,
34879,104.0,
34880,102.0,
34881,104.0,
34882,104.0,
34883,102.0,
34884,107.0,
34885,103.0,
34886,107.0,
34887,102.0,
34888,107.0,
34889,107.0,
34890,106.0,
34891,106.0,
34892,106.0,
34893,107.0,
34894,108.0,
34895,103.0,
34896,107.0,
34897,107.0,
34898,101.0,
34899,107.0,
34900,108.0,
34901,97.0,
34902,102.0,
34903,104.0,
34904,107.0,
34905,105.0,
34906,100.0,
34907,107.0,
34908,106.0,
34909,107.0,
34910,103.0,
34911,103.0,
34912,107.0,
34913,107.0,
34914,107.0,
34915,107.0,
34916,98.0,
34917,107.0,
34918,107.0,
34919,94.0,
34920,100.0,
34921,107.0,
34922,103.0,
34923,104.0,
34924,111.0,
34925,98.0,
34926,107.0,
34927,110.0,
34928,105.0,
34929,107.0,
34930,106.0,
34931,107.0,
34932,103.0,
34933,107.0,
34934,107.0,
34935,107.0,
34936,103.0,
34937,102.0,
34938,107.0,
34939,107.0,
34940,107.0,
34941,102.0,
34942,106.0,
34943,107.0,
34944,62.0,
34945,106.0,
34946,107.0,
34947,104.0,
34948,103.0,
34949,107.0,
34950,107.0,
34951,107.0,
34952,103.0,
34953,97.0,
34954,107.0,
34955,72.0,
34956,106.0,
34957,107.0,
34958,107.0,
34959,107.0,
34960,108.0,
34961,108.0,
34962,107.0,
34963,106.0,
34964,107.0,
34965,107.0,
34966,107.0,
34967,104.0,
34968,103.0,
34969,101.0,
34970,102.0,
34971,107.0,
34972,107.0,
34973,107.0,
34974,107.0,
34975,107.0,
34976,97.0,
34977,106.0,
34978,107.0,
34979,110.0,
34980,107.0,
34981,101.0,
34982,100.0,
34983,104.0,
34984,104.0,
34985,107.0,
34986,103.0,
34987,107.0,
34988,102.0,
34989,98.0,
34990,100.0,
34991,112.0,
34992,107.0,
34993,107.0,
34994,104.0,
34995,107.0,
34996,124.0,
34997,106.0,
34998,100.0,
34999,107.0,
35000,100.0,
35001,98.0,
35002,107.0,
35003,106.0,
35004,101.0,
35005,106.0,
35006,103.0,
35007,107.0,
35008,99.0,
35009,103.0,
35010,103.0,
35011,98.0,
35012,107.0,
35013,107.0,
35014,105.0,
35015,102.0,
35016,105.0,
35017,110.0,
35018,103.0,
35019,106.0,
35020,104.0,
35021,77.0,
35022,113.0,
35023,104.0,
35024,107.0,
35025,99.0,
35026,107.0,
35027,107.0,
35028,93.0,
35029,99.0,
35030,106.0,
35031,105.0,
35032,102.0,
35033,105.0,
35034,107.0,
35035,104.0,
35036,108.0,
35037,107.0,
35038,99.0,
35039,98.0,
35040,109.0,
35041,106.0,
35042,107.0,
35043,97.0,
35044,107.0,
35045,107.0,
35046,107.0,
35047,106.0,
35048,107.0,
35049,88.0,
35050,107.0,
35051,107.0,
35052,107.0,
35053,106.0,
35054,100.0,
35055,107.0,
35056,104.0,
35057,107.0,
35058,107.0,
35059,107.0,
35060,98.0,
35061,104.0,
35062,104.0,
35063,119.0,
35064,104.0,
35065,99.0,
35066,108.0,
35067,100.0,
35068,107.0,
35069,107.0,
35070,105.0,
35071,103.0,
35072,107.0,
35073,94.0,
35074,110.0,
35075,109.0,
35076,107.0,
35077,105.0,
35078,107.0,
35079,107.0,
35080,104.0,
35081,104.0,
35082,106.0,
35083,103.0,
35084,97.0,
35085,104.0,
35086,112.0,
35087,107.0,
35088,106.0,
35089,107.0,
35090,107.0,
35091,92.0,
35092,107.0,
35093,103.0,
35094,107.0,
35095,103.0,
35096,90.0,
35097,103.0,
35098,107.0,
35099,107.0,
35100,107.0,
35101,105.0,
35102,107.0,
35103,100.0,
35104,107.0,
35105,117.0,
35106,100.0,
35107,106.0,
35108,104.0,
35109,104.0,
35110,105.0,
35111,107.0,
35112,104.0,
35113,106.0,
35114,107.0,
35115,106.0,
35116,107.0,
35117,100.0,
35118,107.0,
35119,104.0,
35120,101.0,
35121,104.0,
35122,105.0,
35123,107.0,
35124,107.0,
35125,107.0,
35126,107.0,
35127,108.0,
35128,107.0,
35129,106.0,
35130,108.0,
35131,106.0,
35132,101.0,
35133,104.0,
35134,107.0,
35135,102.0,
35136,104.0,
35137,106.0,
35138,107.0,
35139,117.0,
35140,121.0,
35141,101.0,
35142,107.0,
35143,105.0,
35144,107.0,
35145,116.0,
35146,100.0,
35147,106.0,
35148,107.0,
35149,105.0,
35150,107.0,
35151,106.0,
35152,107.0,
35153,94.0,
35154,101.0,
35155,107.0,
35156,107.0,
35157,106.0,
35158,106.0,
35159,102.0,
35160,107.0,
35161,107.0,
35162,107.0,
35163,106.0,
35164,107.0,
35165,103.0,
35166,84.0,
35167,107.0,
35168,102.0,
35169,100.0,
35170,106.0,
35171,107.0,
35172,107.0,
35173,104.0,
35174,103.0,
35175,105.0,
35176,103.0,
35177,107.0,
35178,98.0,
35179,108.0,
35180,100.0,
35181,107.0,
35182,106.0,
35183,104.0,
35184,98.0,
35185,107.0,
35186,107.0,
35187,101.0,
35188,105.0,
35189,101.0,
35190,107.0,
35191,107.0,
35192,104.0,
35193,104.0,
35194,107.0,
35195,101.0,
35196,105.0,
35197,85.0,
35198,105.0,
35199,105.0,
35200,107.0,
35201,102.0,
35202,94.0,
35203,102.0,
35204,106.0,
35205,106.0,
35206,107.0,
35207,107.0,
35208,107.0,
35209,100.0,
35210,96.0,
35211,107.0,
35212,106.0,
35213,104.0,
35214,107.0,
35215,104.0,
35216,107.0,
35217,107.0,
35218,103.0,
35219,107.0,
35220,104.0,
35221,109.0,
35222,101.0,
35223,94.0,
35224,92.0,
35225,65.0,
35226,107.0,
35227,103.0,
35228,108.0,
35229,107.0,
35230,107.0,
35231,107.0,
35232,93.0,
35233,107.0,
35234,110.0,
35235,110.0,
35236,107.0,
35237,107.0,
35238,102.0,
35239,107.0,
35240,104.0,
35241,103.0,
35242,107.0,
35243,107.0,
35244,106.0,
35245,101.0,
35246,107.0,
35247,102.0,
35248,107.0,
35249,104.0,
35250,106.0,
35251,107.0,
35252,108.0,
35253,104.0,
35254,106.0,
35255,107.0,
35256,109.0,
35257,112.0,
35258,107.0,
35259,107.0,
35260,107.0,
35261,104.0,
35262,98.0,
35263,105.0,
35264,111.0,
35265,107.0,
35266,107.0,
35267,107.0,
35268,103.0,
35269,107.0,
35270,99.0,
35271,107.0,
35272,104.0,
35273,104.0,
35274,104.0,
35275,104.0,
35276,105.0,
35277,97.0,
35278,107.0,
35279,114.0,
35280,109.0,
35281,105.0,
35282,107.0,
35283,106.0,
35284,103.0,
35285,105.0,
35286,105.0,
35287,101.0,
35288,107.0,
35289,106.0,
35290,102.0,
35291,107.0,
35292,107.0,
35293,103.0,
35294,108.0,
35295,102.0,
35296,107.0,
35297,106.0,
35298,107.0,
35299,116.0,
35300,107.0,
35301,110.0,
35302,103.0,
35303,103.0,
35304,107.0,
35305,109.0,
35306,104.0,
35307,107.0,
35308,103.0,
35309,107.0,
35310,107.0,
35311,103.0,
35312,96.0,
35313,107.0,
35314,111.0,
35315,111.0,
35316,104.0,
35317,105.0,
35318,107.0,
35319,104.0,
35320,107.0,
35321,102.0,
35322,95.0,
35323,107.0,
35324,107.0,
35325,106.0,
35326,156.0,
35327,107.0,
35328,107.0,
35329,107.0,
35330,107.0,
35331,107.0,
35332,107.0,
35333,107.0,
35334,108.0,
35335,103.0,
35336,107.0,
35337,103.0,
35338,101.0,
35339,111.0,
35340,113.0,
35341,107.0,
35342,114.0,
35343,107.0,
35344,59.0,
35345,111.0,
35346,105.0,
35347,107.0,
35348,98.0,
35349,107.0,
35350,106.0,
35351,106.0,
35352,102.0,
35353,107.0,
35354,96.0,
35355,87.0,
35356,107.0,
35357,69.0,
35358,105.0,
35359,104.0,
35360,107.0,
35361,107.0,
35362,64.0,
35363,125.0,
35364,107.0,
35365,106.0,
35366,107.0,
35367,107.0,
35368,106.0,
35369,104.0,
35370,105.0,
35371,57.0,
35372,105.0,
35373,107.0,
35374,107.0,
35375,205.0,
35376,108.0,
35377,105.0,
35378,100.0,
35379,96.0,
35380,106.0,
35381,109.0,
35382,110.0,
35383,117.0,
35384,101.0,
35385,107.0,
35386,107.0,
35387,102.0,
35388,103.0,
35389,107.0,
35390,108.0,
35391,102.0,
35392,104.0,
35393,105.0,
35394,68.0,
35395,102.0,
35396,98.0,
35397,107.0,
35398,100.0,
35399,104.0,
35400,103.0,
35401,107.0,
35402,101.0,
35403,106.0,
35404,105.0,
35405,109.0,
35406,103.0,
35407,107.0,
35408,103.0,
35409,106.0,
35410,107.0,
35411,101.0,
35412,112.0,
35413,104.0,
35414,107.0,
35415,104.0,
35416,102.0,
35417,106.0,
35418,107.0,
35419,100.0,
35420,107.0,
35421,107.0,
35422,107.0,
35423,107.0,
35424,107.0,
35425,106.0,
35426,109.0,
35427,107.0,
35428,107.0,
35429,103.0,
35430,104.0,
35431,106.0,
35432,104.0,
35433,99.0,
35434,108.0,
35435,105.0,
35436,97.0,
35437,107.0,
35438,108.0,
35439,102.0,
35440,96.0,
35441,102.0,
35442,104.0,
35443,105.0,
35444,107.0,
35445,103.0,
35446,111.0,
35447,92.0,
35448,107.0,
35449,106.0,
35450,107.0,
35451,107.0,
35452,101.0,
35453,104.0,
35454,105.0,
35455,103.0,
35456,109.0,
35457,107.0,
35458,105.0,
35459,106.0,
35460,105.0,
35461,102.0,
35462,103.0,
35463,103.0,
35464,107.0,
35465,101.0,
35466,107.0,
35467,103.0,
35468,101.0,
35469,83.0,
35470,107.0,
35471,103.0,
35472,104.0,
35473,101.0,
35474,108.0,
35475,103.0,
35476,103.0,
35477,107.0,
35478,107.0,
35479,98.0,
35480,107.0,
35481,102.0,
35482,107.0,
35483,101.0,
35484,100.0,
35485,103.0,
35486,107.0,
35487,104.0,
35488,107.0,
35489,106.0,
35490,107.0,
35491,107.0,
35492,106.0,
35493,103.0,
35494,107.0,
35495,107.0,
35496,106.0,
35497,93.0,
35498,107.0,
35499,108.0,
35500,111.0,
35501,107.0,
35502,58.0,
35503,107.0,
35504,107.0,
35505,103.0,
35506,105.0,
35507,104.0,
35508,103.0,
35509,104.0,
35510,115.0,
35511,104.0,
35512,107.0,
35513,104.0,
35514,103.0,
35515,107.0,
35516,107.0,
35517,107.0,
35518,104.0,
35519,107.0,
35520,107.0,
35521,103.0,
35522,107.0,
35523,105.0,
35524,99.0,
35525,93.0,
35526,107.0,
35527,107.0,
35528,107.0,
35529,104.0,
35530,106.0,
35531,110.0,
35532,98.0,
35533,107.0,
35534,107.0,
35535,107.0,
35536,100.0,
35537,98.0,
35538,103.0,
35539,104.0,
35540,104.0,
35541,127.0,
35542,92.0,
35543,106.0,
35544,107.0,
35545,104.0,
35546,103.0,
35547,104.0,
35548,107.0,
35549,107.0,
35550,101.0,
35551,107.0,
35552,107.0,
35553,101.0,
35554,107.0,
35555,107.0,
35556,103.0,
35557,104.0,
35558,107.0,
35559,104.0,
35560,107.0,
35561,119.0,
35562,107.0,
35563,86.0,
35564,107.0,
35565,107.0,
35566,107.0,
35567,102.0,
35568,200.0,
35569,103.0,
35570,103.0,
35571,107.0,
35572,106.0,
35573,107.0,
35574,117.0,
35575,107.0,
35576,107.0,
35577,104.0,
35578,107.0,
35579,106.0,
35580,105.0,
35581,103.0,
35582,107.0,
35583,98.0,
35584,107.0,
35585,107.0,
35586,106.0,
35587,105.0,
35588,104.0,
35589,107.0,
35590,96.0,
35591,69.0,
35592,106.0,
35593,100.0,
35594,107.0,
35595,106.0,
35596,109.0,
35597,107.0,
35598,107.0,
35599,107.0,
35600,100.0,
35601,106.0,
35602,107.0,
35603,101.0,
35604,107.0,
35605,102.0,
35606,111.0,
35607,109.0,
35608,107.0,
35609,108.0,
35610,100.0,
35611,101.0,
35612,104.0,
35613,107.0,
35614,103.0,
35615,107.0,
35616,104.0,
35617,101.0,
35618,105.0,
35619,105.0,
35620,107.0,
35621,106.0,
35622,105.0,
35623,106.0,
35624,107.0,
35625,107.0,
35626,103.0,
35627,105.0,
35628,107.0,
35629,101.0,
35630,107.0,
35631,106.0,
35632,105.0,
35633,106.0,
35634,99.0,
35635,107.0,
35636,98.0,
35637,103.0,
35638,107.0,
35639,105.0,
35640,105.0,
35641,107.0,
35642,106.0,
35643,107.0,
35644,104.0,
35645,99.0,
35646,105.0,
35647,102.0,
35648,106.0,
35649,107.0,
35650,107.0,
35651,104.0,
35652,107.0,
35653,104.0,
35654,105.0,
35655,106.0,
35656,107.0,
35657,104.0,
35658,108.0,
35659,107.0,
35660,107.0,
35661,107.0,
35662,101.0,
35663,107.0,
35664,107.0,
35665,107.0,
35666,106.0,
35667,105.0,
35668,106.0,
35669,104.0,
35670,92.0,
35671,110.0,
35672,105.0,
35673,103.0,
35674,107.0,
35675,107.0,
35676,103.0,
35677,102.0,
35678,103.0,
35679,107.0,
35680,117.0,
35681,98.0,
35682,107.0,
35683,104.0,
35684,109.0,
35685,101.0,
35686,104.0,
35687,100.0,
35688,107.0,
35689,102.0,
35690,107.0,
35691,105.0,
35692,103.0,
35693,104.0,
35694,107.0,
35695,102.0,
35696,105.0,
35697,100.0,
35698,100.0,
35699,59.0,
35700,93.0,
35701,105.0,
35702,107.0,
35703,86.0,
35704,107.0,
35705,107.0,
35706,89.0,
35707,97.0,
35708,107.0,
35709,107.0,
35710,109.0,
35711,107.0,
35712,102.0,
35713,92.0,
35714,108.0,
35715,107.0,
35716,103.0,
35717,101.0,
35718,104.0,
35719,108.0,
35720,106.0,
35721,102.0,
35722,106.0,
35723,102.0,
35724,104.0,
35725,104.0,
35726,107.0,
35727,102.0,
35728,107.0,
35729,111.0,
35730,107.0,
35731,107.0,
35732,102.0,
35733,95.0,
35734,103.0,
35735,102.0,
35736,107.0,
35737,104.0,
35738,110.0,
35739,107.0,
35740,107.0,
35741,107.0,
35742,101.0,
35743,107.0,
35744,102.0,
